,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
266,,,35000,35000,35000.0, 60 months,17.97,888.2,D,D1,Project Manager,3 years,MORTGAGE,72000.0,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,349xx,FL,21.85,0.0,Nov-2000,0.0,,,17.0,0.0,18900,31.6,27.0,w,34266.4,34266.4,1723.99,1723.99,733.6,990.39,0.0,0.0,0.0,Feb-2019,888.2,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,197300.0,0.0,2.0,0.0,2.0,14.0,34645.0,78.0,0.0,2.0,7180.0,51.0,59900.0,0.0,1.0,1.0,4.0,11606.0,35700.0,34.6,0.0,0.0,203.0,217.0,15.0,14.0,3.0,15.0,,2.0,,0.0,4.0,4.0,12.0,12.0,9.0,14.0,15.0,4.0,17.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,255568.0,53545.0,54600.0,44315.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
267,,,4000,4000,4000.0, 36 months,7.02,123.55,A,A2,Lead Pastor,10+ years,OWN,60000.0,Not Verified,Dec-2018,Current,n,,,other,Other,486xx,MI,17.18,0.0,Jun-1998,0.0,62.0,,12.0,0.0,10200,16.5,32.0,f,3799.11,3799.11,244.76,244.76,200.89,43.87,0.0,0.0,0.0,Feb-2019,123.55,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,102376.0,1.0,2.0,0.0,1.0,19.0,12451.0,39.0,2.0,3.0,6067.0,24.0,62000.0,1.0,1.0,2.0,5.0,8531.0,31622.0,20.9,0.0,0.0,140.0,246.0,6.0,6.0,5.0,11.0,,11.0,,0.0,2.0,5.0,4.0,7.0,12.0,9.0,14.0,5.0,12.0,0.0,0.0,0.0,3.0,96.9,0.0,0.0,0.0,174102.0,22651.0,40000.0,31592.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
268,,,10000,10000,10000.0, 36 months,8.81,317.12,A,A5,Supervisor,10+ years,RENT,95000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,468xx,IN,10.31,0.0,Aug-2013,0.0,,66.0,21.0,1.0,7769,5.5,29.0,w,9510.8,9510.8,602.43,602.43,489.2,113.23,0.0,0.0,0.0,Feb-2019,317.12,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,18472.0,1.0,2.0,1.0,2.0,10.0,10703.0,60.0,3.0,5.0,6594.0,12.0,141900.0,1.0,0.0,6.0,7.0,880.0,82454.0,8.6,0.0,0.0,58.0,64.0,2.0,2.0,0.0,2.0,,8.0,,0.0,4.0,5.0,10.0,12.0,3.0,19.0,25.0,5.0,21.0,0.0,0.0,0.0,4.0,100.0,10.0,1.0,0.0,159900.0,18472.0,90200.0,18000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
269,,,20000,20000,20000.0, 60 months,17.97,507.55,D,D1,Front office Lead,4 years,RENT,57000.0,Not Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,981xx,WA,22.18,0.0,Apr-1995,0.0,,,10.0,0.0,33356,45.9,16.0,w,0.0,0.0,20013.5773333332,20013.58,20000.0,13.58,0.0,0.0,0.0,Jan-2019,20043.53,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,33356.0,2.0,0.0,0.0,0.0,78.0,0.0,,2.0,3.0,18416.0,46.0,72700.0,0.0,0.0,0.0,3.0,3336.0,32170.0,50.4,0.0,0.0,78.0,284.0,5.0,5.0,1.0,27.0,,17.0,,0.0,4.0,7.0,6.0,9.0,1.0,10.0,14.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,72700.0,33356.0,64800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
270,,,22000,22000,22000.0, 60 months,12.98,500.35,B,B5,Registered Nurse,10+ years,MORTGAGE,152000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,970xx,OR,10.21,0.0,Aug-2000,0.0,62.0,,29.0,0.0,14893,56.8,59.0,w,21472.4,21472.4,976.9,976.9,527.6,449.3,0.0,0.0,0.0,Feb-2019,500.35,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,297.0,619458.0,2.0,23.0,2.0,3.0,5.0,234732.0,125.0,1.0,1.0,3976.0,114.0,26200.0,2.0,0.0,2.0,5.0,21361.0,10340.0,57.3,0.0,0.0,220.0,133.0,11.0,5.0,1.0,11.0,,5.0,,0.0,4.0,5.0,4.0,5.0,52.0,5.0,6.0,5.0,29.0,0.0,0.0,0.0,3.0,61.1,25.0,0.0,0.0,586663.0,249625.0,24200.0,182437.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
271,,,6600,6600,6325.0, 36 months,11.31,217.05,B,B3,Sewell collision center,10+ years,RENT,45000.0,Not Verified,Dec-2018,Fully Paid,n,,,credit_card,Credit card refinancing,750xx,TX,16.21,0.0,Apr-2009,0.0,,,6.0,0.0,6167,58.2,13.0,f,0.0,0.0,6622.8090000603,6346.86,6600.0,22.81,0.0,0.0,0.0,Jan-2019,6629.03,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,26836.0,0.0,2.0,0.0,0.0,27.0,20669.0,74.0,0.0,2.0,3356.0,70.0,10600.0,0.0,1.0,0.0,2.0,4473.0,4433.0,58.2,0.0,0.0,116.0,108.0,18.0,18.0,0.0,18.0,,,,0.0,2.0,2.0,4.0,4.0,5.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,84.6,50.0,0.0,0.0,38607.0,26836.0,10600.0,28007.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
272,,,3000,3000,3000.0, 36 months,15.02,104.03,C,C3,Manager,5 years,MORTGAGE,95000.0,Not Verified,Dec-2018,Current,n,,,vacation,Vacation,913xx,CA,11.47,3.0,Jul-2004,0.0,5.0,,19.0,0.0,9343,38.4,31.0,w,2866.21,2866.21,204.3,204.3,133.79,70.51,0.0,0.0,0.0,Feb-2019,104.03,Mar-2019,Feb-2019,0.0,69.0,1,Individual,,,,0.0,0.0,312545.0,1.0,2.0,0.0,2.0,13.0,13664.0,42.0,2.0,6.0,2508.0,42.0,27000.0,3.0,5.0,3.0,9.0,16450.0,5474.0,64.6,0.0,0.0,91.0,173.0,8.0,5.0,1.0,12.0,9.0,5.0,5.0,1.0,3.0,7.0,4.0,7.0,7.0,15.0,22.0,7.0,19.0,0.0,0.0,0.0,3.0,71.4,50.0,0.0,0.0,350340.0,24243.0,10500.0,32447.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
273,,,35000,35000,35000.0, 60 months,22.35,973.64,D,D5,ICD Audit and Operations Officer,10+ years,RENT,213000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,225xx,VA,26.82,1.0,Oct-2001,4.0,6.0,,44.0,0.0,143004,88.8,91.0,w,34350.48,34350.48,1882.09,1882.09,649.52,1232.57,0.0,0.0,0.0,Feb-2019,973.64,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,610885.0,1.0,4.0,0.0,1.0,17.0,245452.0,49.0,1.0,5.0,10726.0,77.0,161000.0,3.0,11.0,4.0,6.0,15664.0,1814.0,95.7,0.0,0.0,153.0,206.0,5.0,5.0,5.0,13.0,,2.0,,0.0,13.0,31.0,16.0,21.0,35.0,38.0,50.0,31.0,44.0,0.0,0.0,0.0,1.0,97.7,92.3,0.0,0.0,673692.0,393377.0,42300.0,263606.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
274,,,5000,5000,5000.0, 36 months,19.92,185.62,D,D3,Police Officer ,< 1 year,RENT,38200.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,302xx,GA,28.93,0.0,Mar-2014,0.0,,,4.0,0.0,7152,62.7,9.0,f,4793.06,4793.06,362.94,362.94,206.94,156.0,0.0,0.0,0.0,Feb-2019,185.62,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,99.0,46211.0,1.0,1.0,1.0,2.0,6.0,39059.0,,0.0,1.0,4976.0,63.0,11400.0,4.0,1.0,2.0,3.0,11553.0,3176.0,69.2,0.0,0.0,43.0,57.0,15.0,6.0,0.0,15.0,,7.0,,0.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,52726.0,46211.0,10300.0,41326.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
275,,,6025,6025,6025.0, 36 months,14.47,207.3,C,C2,Clerk,4 years,RENT,16800.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,021xx,MA,4.29,0.0,Nov-2005,2.0,,,6.0,0.0,1461,22.5,7.0,w,5754.08,5754.08,407.33,407.33,270.92,136.41,0.0,0.0,0.0,Feb-2019,207.3,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,590.0,1461.0,1.0,0.0,0.0,0.0,,0.0,,1.0,4.0,1002.0,23.0,6500.0,0.0,0.0,2.0,4.0,244.0,3339.0,30.4,0.0,0.0,,157.0,4.0,4.0,0.0,4.0,,4.0,,0.0,3.0,3.0,4.0,4.0,0.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,6500.0,1461.0,4800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
276,,,21600,21600,21600.0, 36 months,8.19,678.77,A,A4,Streets Engineering Tech,10+ years,MORTGAGE,84200.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,553xx,MN,28.93,0.0,Apr-1998,0.0,58.0,,24.0,0.0,22780,46.4,37.0,w,20533.67,20533.67,1342.8,1342.8,1066.33,276.47,0.0,0.0,0.0,Feb-2019,678.77,Mar-2019,Feb-2019,0.0,58.0,1,Joint App,243200.0,10.47,Not Verified,0.0,0.0,382440.0,0.0,5.0,0.0,1.0,15.0,56324.0,96.0,0.0,0.0,1660.0,74.0,49100.0,1.0,2.0,0.0,1.0,16628.0,7135.0,40.0,0.0,0.0,121.0,248.0,29.0,15.0,2.0,29.0,103.0,15.0,58.0,2.0,5.0,12.0,6.0,7.0,11.0,18.0,24.0,12.0,24.0,0.0,0.0,0.0,0.0,80.0,16.7,0.0,0.0,670041.0,79104.0,11900.0,58441.0,55099.0,Mar-2005,0.0,3.0,13.0,33.8,1.0,14.0,0.0,0.0,58.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
277,,,7000,7000,7000.0, 36 months,20.89,263.34,D,D4,,,MORTGAGE,65000.0,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,339xx,FL,30.45,0.0,Nov-2004,0.0,,,10.0,0.0,68431,96.4,13.0,w,6714.57,6714.57,514.49,514.49,285.43,229.06,0.0,0.0,0.0,Feb-2019,263.34,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,280577.0,0.0,0.0,0.0,0.0,40.0,0.0,,1.0,1.0,12899.0,96.0,71000.0,0.0,0.0,0.0,1.0,28058.0,2480.0,96.2,0.0,0.0,146.0,169.0,7.0,7.0,2.0,7.0,,,,0.0,8.0,9.0,8.0,8.0,2.0,9.0,9.0,9.0,10.0,0.0,0.0,0.0,1.0,100.0,87.5,0.0,0.0,299000.0,68431.0,66100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
278,,,10000,10000,10000.0, 36 months,10.33,324.23,B,B1,IT Compliance Analyst,2 years,RENT,96000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,19.1,0.0,Jan-2011,0.0,,,20.0,0.0,18391,56.1,25.0,w,9521.66,9521.66,639.85,639.85,478.34,161.51,0.0,0.0,0.0,Feb-2019,324.23,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,106973.0,2.0,13.0,1.0,2.0,5.0,88582.0,100.0,1.0,2.0,7027.0,88.0,32800.0,1.0,0.0,0.0,4.0,5349.0,4166.0,73.3,0.0,0.0,93.0,95.0,4.0,4.0,0.0,38.0,,16.0,,0.0,2.0,6.0,2.0,4.0,14.0,7.0,11.0,6.0,20.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,121188.0,106973.0,15600.0,88388.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
279,,,18000,18000,18000.0, 36 months,14.47,619.32,C,C2,sales,10+ years,MORTGAGE,63000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,480xx,MI,32.29,3.0,Oct-2009,1.0,12.0,,15.0,0.0,17355,56.7,24.0,w,17190.61,17190.61,1173.53,1173.53,809.39,364.14,0.0,0.0,0.0,Feb-2019,619.32,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,134993.0,1.0,8.0,0.0,0.0,29.0,37201.0,49.0,1.0,1.0,13732.0,51.0,30600.0,0.0,6.0,1.0,1.0,9000.0,3585.0,82.6,0.0,0.0,110.0,67.0,2.0,2.0,1.0,2.0,,2.0,,0.0,3.0,4.0,4.0,4.0,17.0,6.0,6.0,4.0,15.0,0.0,0.0,0.0,1.0,87.5,50.0,0.0,0.0,196990.0,54556.0,20600.0,76057.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
280,,,15000,15000,15000.0, 60 months,18.94,388.62,D,D2,Teacher,10+ years,MORTGAGE,165000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,750xx,TX,3.07,0.0,Nov-1993,1.0,30.0,,9.0,0.0,3834,20.6,16.0,w,14693.86,14693.86,753.56,753.56,306.14,447.42,0.0,0.0,0.0,Feb-2019,388.62,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,978.0,247531.0,2.0,1.0,1.0,2.0,5.0,9240.0,92.0,1.0,1.0,0.0,46.0,18600.0,1.0,0.0,2.0,4.0,30941.0,,,0.0,0.0,16.0,301.0,4.0,4.0,3.0,192.0,,5.0,,0.0,0.0,5.0,1.0,2.0,2.0,7.0,11.0,5.0,9.0,0.0,0.0,0.0,3.0,93.8,,0.0,0.0,264850.0,13074.0,0.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
281,,,7000,7000,7000.0, 36 months,12.98,235.8,B,B5,HR Assistant,2 years,MORTGAGE,51000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,430xx,OH,21.53,0.0,Oct-1991,0.0,,,9.0,0.0,28103,74.7,24.0,w,6678.1,6678.1,456.46,456.46,321.9,134.56,0.0,0.0,0.0,Feb-2019,235.8,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,271040.0,0.0,1.0,0.0,0.0,28.0,546.0,18.0,0.0,2.0,8111.0,71.0,37600.0,0.0,6.0,0.0,4.0,30116.0,502.0,96.9,0.0,0.0,125.0,326.0,17.0,15.0,5.0,50.0,,17.0,,0.0,3.0,6.0,3.0,4.0,7.0,7.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,288035.0,28649.0,16000.0,3000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
282,,,4500,4500,4500.0, 36 months,10.33,145.91,B,B1,CPA,6 years,RENT,72000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,970xx,OR,1.27,0.0,Apr-2014,0.0,,,4.0,0.0,1484,24.3,8.0,w,4392.83,4392.83,151.08,151.08,107.17,43.91,0.0,0.0,0.0,Feb-2019,154.95,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,1130.0,1484.0,0.0,0.0,1.0,2.0,12.0,0.0,,0.0,0.0,1458.0,24.0,6100.0,1.0,0.0,1.0,2.0,371.0,4616.0,24.3,0.0,0.0,48.0,56.0,37.0,12.0,0.0,37.0,,12.0,,0.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6100.0,1484.0,6100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
283,,,5000,5000,5000.0, 36 months,6.46,153.16,A,A1,Director of Rehabilitation ,1 year,MORTGAGE,120000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,750xx,TX,15.54,0.0,Jun-2006,0.0,,,12.0,0.0,13620,15.1,41.0,w,4746.83,4746.83,303.63,303.63,253.17,50.46,0.0,0.0,0.0,Feb-2019,153.16,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,779.0,119594.0,1.0,3.0,1.0,1.0,11.0,105974.0,89.0,1.0,2.0,3650.0,40.0,90000.0,1.0,0.0,1.0,3.0,10872.0,72211.0,14.5,0.0,0.0,132.0,150.0,6.0,6.0,1.0,6.0,,11.0,,0.0,6.0,7.0,7.0,16.0,18.0,9.0,22.0,7.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,205407.0,119594.0,84500.0,115407.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
284,,,10000,10000,10000.0, 36 months,8.81,317.12,A,A5,Research Team Manager,6 years,RENT,62000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,841xx,UT,11.13,0.0,Oct-2004,0.0,,,5.0,0.0,10140,19.3,9.0,f,9510.8,9510.8,593.48,593.48,489.2,104.28,0.0,0.0,0.0,Feb-2019,283.7,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,18317.0,0.0,1.0,1.0,2.0,9.0,8177.0,82.0,0.0,2.0,7940.0,29.0,52500.0,2.0,0.0,1.0,4.0,3663.0,42360.0,19.3,0.0,0.0,170.0,164.0,22.0,9.0,0.0,22.0,,9.0,,0.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,62500.0,18317.0,52500.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
285,,,6000,6000,5975.0, 36 months,7.02,185.32,A,A2,Mutual Funds Administrator,8 years,MORTGAGE,65000.0,Not Verified,Dec-2018,Current,n,,,other,Other,531xx,WI,20.05,0.0,Jun-2004,0.0,,99.0,19.0,1.0,2642,6.2,42.0,f,5698.68,5674.94,367.13,365.6,301.32,65.81,0.0,0.0,0.0,Feb-2019,185.32,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,260113.0,7.0,5.0,4.0,5.0,3.0,55640.0,95.0,2.0,3.0,1950.0,58.0,42400.0,3.0,4.0,3.0,11.0,14451.0,34015.0,7.1,0.0,0.0,162.0,112.0,2.0,2.0,2.0,2.0,,6.0,,0.0,2.0,3.0,8.0,8.0,23.0,12.0,12.0,3.0,19.0,0.0,0.0,0.0,9.0,100.0,0.0,1.0,0.0,303750.0,58435.0,36600.0,58372.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
286,,,16000,16000,16000.0, 36 months,8.81,507.39,A,A5,Engineer,5 years,MORTGAGE,94000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,337xx,FL,14.91,0.0,Jun-2008,0.0,,,6.0,0.0,13279,37.6,28.0,f,15217.29,15217.29,1003.03,1003.03,782.71,220.32,0.0,0.0,0.0,Feb-2019,507.39,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,234114.0,0.0,2.0,0.0,3.0,13.0,24686.0,76.0,0.0,0.0,8776.0,56.0,35300.0,1.0,2.0,2.0,4.0,39019.0,22021.0,37.6,0.0,0.0,105.0,126.0,32.0,11.0,3.0,47.0,,0.0,,0.0,2.0,2.0,3.0,13.0,10.0,3.0,15.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,267860.0,37965.0,35300.0,32560.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
287,,,4500,4500,4500.0, 36 months,11.8,149.04,B,B4,IT Specialist,10+ years,MORTGAGE,98650.0,Source Verified,Dec-2018,Current,n,,,other,Other,277xx,NC,25.09,2.0,Jan-1993,1.0,12.0,,16.0,0.0,12424,21.8,41.0,w,4289.39,4289.39,293.66,293.66,210.61,83.05,0.0,0.0,0.0,Feb-2019,149.04,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,263419.0,4.0,7.0,4.0,7.0,4.0,91625.0,75.0,1.0,2.0,4498.0,58.0,57000.0,3.0,1.0,3.0,9.0,16464.0,39726.0,12.9,0.0,0.0,178.0,311.0,10.0,4.0,2.0,10.0,49.0,5.0,12.0,0.0,3.0,7.0,3.0,10.0,17.0,8.0,22.0,7.0,15.0,0.0,0.0,0.0,5.0,90.2,0.0,0.0,0.0,378225.0,104049.0,45600.0,121475.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
288,,,5000,5000,5000.0, 36 months,18.94,183.13,D,D2,Autism para,6 years,MORTGAGE,60000.0,Not Verified,Dec-2018,Current,n,,,medical,Medical expenses,805xx,CO,13.75,1.0,Jul-1999,0.0,13.0,,13.0,0.0,4164,41.6,21.0,w,4789.93,4789.93,358.37,358.37,210.07,148.3,0.0,0.0,0.0,Feb-2019,183.13,Mar-2019,Feb-2019,0.0,13.0,1,Individual,,,,0.0,1151.0,115067.0,2.0,0.0,0.0,0.0,158.0,0.0,,4.0,9.0,1003.0,42.0,10000.0,0.0,0.0,3.0,9.0,9589.0,4718.0,33.5,0.0,0.0,165.0,233.0,5.0,5.0,2.0,5.0,,2.0,64.0,5.0,4.0,9.0,7.0,7.0,2.0,12.0,17.0,9.0,13.0,0.0,0.0,1.0,4.0,73.7,33.3,0.0,0.0,179600.0,4164.0,7100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
289,,,10000,10000,10000.0, 36 months,10.72,326.07,B,B2,Registered Nurse,3 years,MORTGAGE,150000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,193xx,PA,15.83,0.0,Aug-2001,1.0,,,28.0,0.0,47344,52.0,36.0,f,9322.8,9322.8,843.21,843.21,677.2,166.01,0.0,0.0,0.0,Feb-2019,326.07,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,400773.0,3.0,9.0,5.0,5.0,1.0,87991.0,111.0,0.0,1.0,10644.0,81.0,91000.0,0.0,5.0,1.0,6.0,14843.0,5607.0,83.8,0.0,0.0,150.0,204.0,17.0,1.0,2.0,17.0,,0.0,,0.0,5.0,13.0,5.0,5.0,13.0,17.0,20.0,13.0,28.0,0.0,0.0,0.0,5.0,100.0,80.0,0.0,0.0,461213.0,150930.0,34700.0,79113.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
290,,,17425,17425,17425.0, 36 months,20.89,655.51,D,D4,Controller,10+ years,RENT,109000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,334xx,FL,28.78,0.0,Mar-2003,1.0,,,21.0,0.0,29349,29.9,33.0,w,16714.53,16714.53,1280.69,1280.69,710.47,570.22,0.0,0.0,0.0,Feb-2019,655.51,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,84830.0,2.0,2.0,0.0,3.0,13.0,55481.0,75.0,2.0,4.0,9537.0,40.0,98300.0,3.0,0.0,1.0,7.0,4040.0,46865.0,36.8,0.0,0.0,175.0,189.0,2.0,2.0,0.0,2.0,,2.0,,0.0,5.0,7.0,11.0,15.0,6.0,19.0,27.0,7.0,21.0,0.0,0.0,0.0,2.0,100.0,27.3,0.0,0.0,167367.0,84830.0,74200.0,69067.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
291,,,10000,10000,10000.0, 36 months,14.47,344.07,C,C2,,< 1 year,OWN,60000.0,Not Verified,Dec-2018,Current,n,,,other,Other,936xx,CA,20.88,0.0,Jan-2006,1.0,65.0,,8.0,0.0,8906,28.1,22.0,w,6498.29,6498.29,3676.08,3676.08,3501.71,174.37,0.0,0.0,0.0,Feb-2019,344.07,Mar-2019,Feb-2019,0.0,71.0,1,Individual,,,,0.0,0.0,46962.0,1.0,2.0,1.0,1.0,8.0,38056.0,80.0,2.0,3.0,4636.0,59.0,31700.0,1.0,0.0,4.0,4.0,5870.0,19794.0,31.0,0.0,0.0,127.0,155.0,1.0,1.0,0.0,1.0,,3.0,70.0,0.0,5.0,5.0,5.0,5.0,10.0,6.0,12.0,5.0,8.0,0.0,0.0,0.0,3.0,83.3,0.0,0.0,0.0,79258.0,46962.0,28700.0,47558.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
